"AAPL","AMZN","MSFT","KO","PEP","JPM","BAC","NKE","ORCL","IBM","PG","WMT","date"
121.349998,823.47998,64.650002,41.57,103.779999,84.629997,22.639999,52.900002,40.110001,174.520004,87.599998,66.739998,1980-05-25
128.75,832.349976,63.580002,41.259998,103.010002,84.949997,22.889999,53.02,39.84,174.289993,87.330002,66.230003,1980-05-26
128.529999,839.950012,63.169998,41.400002,104.029999,84.589996,22.719999,52.799999,39.98,174.580002,87.760002,66.699997,1980-05-27
129.080002,810.200012,63.68,41.540001,105.110001,87.18,23.290001,52.360001,40.43,175.820007,87.410004,66.5,1980-05-28
130.289993,807.640015,63.639999,41.560001,104.57,86.769997,23.120001,52.799999,40.099998,175.860001,87.400002,66.400002,1980-05-29
131.529999,812.5,63.43,41.900002,105.610001,86.720001,22.9,52.810001,40.07,178.460007,88.010002,66.889999,1980-05-30
132.039993,819.710022,63.34,42.02,105.690002,85.959999,22.67,53.880001,40.02,176.169998,88.330002,67.809998,1980-05-31
132.419998,821.359985,64.059998,41.25,105.970001,87.199997,23.120001,55.310001,40.23,177.210007,88.669998,69.080002,1980-06-01
132.119995,827.460022,64,40.580002,106.099998,87,23.08,56.220001,40.790001,178.679993,87.970001,68.019997,1980-06-02
133.289993,836.530029,64.720001,40.619999,106.519997,88.150002,23.4,56.09,41.09,179.360001,88.309998,67.769997,1980-06-03
135.020004,836.390015,64.57,40.529999,106.919998,89.559998,24.059999,56.450001,41.099998,180.130005,87.860001,68.660004,1980-06-04
135.509995,842.700012,64.529999,40.439999,106.730003,90.589996,24.58,56.639999,41.41,181.679993,91.120003,68.690002,1980-06-05
135.350006,844.140015,64.519997,41.200001,108.120003,90.529999,24.58,56.290001,41.59,181.429993,90.790001,68.870003,1980-06-06
135.720001,845.070007,64.620003,41.23,108.150002,90.230003,24.52,56.75,42.060001,180.669998,91.089996,69.370003,1980-06-07
136.699997,856.440002,64.489998,41.459999,109.360001,91.010002,24.780001,57.360001,42.27,180.259995,91.669998,71.449997,1980-06-08
137.110001,855.609985,64.360001,41.599998,109.410004,91.059998,24.790001,58.240002,42.509998,181.149994,91.440002,71.709999,1980-06-09
136.529999,852.190002,64.620003,41.66,109.540001,91.129997,24.58,57.389999,42.959999,181.649994,91.129997,71.309998,1980-06-10
136.660004,845.23999,64.620003,41.779999,109.830002,90.330002,24.23,57.860001,43.169998,181.350006,91.050003,72.389999,1980-06-11
136.929993,848.640015,64.230003,41.669998,109.269997,90.43,24.57,57.689999,42.700001,179.399994,90.889999,71.739998,1980-06-12
136.990005,845.039978,63.98,41.959999,110.379997,90.620003,24.68,57.16,42.59,179.820007,91.07,70.93,1980-06-13
139.789993,853.080017,64.940002,42.16,109.730003,93.599998,25.5,57.950001,42.919998,181.949997,91.660004,70.449997,1980-06-14
138.960007,848.909973,64.010002,42.470001,110.110001,92.139999,25.23,57.799999,42.889999,180.529999,90.910004,70.760002,1980-06-15
139.779999,849.880005,64.25,42.48,110.559998,92.800003,25.440001,56.700001,42.689999,180.050003,90.5,70.029999,1980-06-16
139.339996,846.609985,64.269997,42.18,109.629997,91.919998,25.25,56.77,42.57,180.470001,90.370003,69.879997,1980-06-17
139.520004,846.02002,64.400002,41.990002,109.32,91.410004,25.209999,56.549999,42.599998,180.380005,90.290001,69.870003,1980-06-18
139,850.5,64.989998,41.990002,109.300003,91.209999,25.26,56.509998,42.610001,179.449997,90.139999,69.800003,1980-06-19
138.679993,853,64.730003,42.029999,109.019997,91.57,25.35,56.360001,42.439999,177.179993,90.339996,69.860001,1980-06-20
139.139999,852.460022,64.93,42.290001,109.589996,91.279999,25.309999,56.43,42.68,177.830002,91.07,70.099998,1980-06-21
139.199997,854.590027,64.709999,42.029999,109.410004,91.360001,25.299999,56.669998,42.580002,176.460007,91.309998,69.949997,1980-06-22
138.990005,852.530029,64.410004,41.970001,109.339996,91.510002,25.32,57.279999,42.790001,175.720001,91,70.720001,1980-06-23
140.460007,852.969971,64.75,42.119999,111.110001,91.730003,25.18,57.66,43.049999,175.809998,91.400002,70.580002,1980-06-24
140.690002,853.419983,64.639999,42.25,111.139999,91.639999,25.219999,57.599998,45.73,177.240005,91.440002,70.440002,1980-06-25
139.990005,852.309998,64.870003,42.029999,111.389999,90.68,24.860001,57.799999,45.66,175.649994,91,69.889999,1980-06-26
141.460007,856.969971,64.93,42.18,111.150002,90.029999,24.440001,58.68,45.23,175.699997,91.220001,69.980003,1980-06-27
139.839996,843.200012,64.209999,42.5,111.769997,87.389999,23.02,58.009998,44.84,173.880005,91.190002,69.900002,1980-06-28
141.419998,848.059998,65.029999,42.380001,112.019997,87.529999,22.940001,53.919998,44.790001,174.779999,90.989998,70.25,1980-06-29
140.919998,847.380005,64.870003,42.169998,111.779999,87.389999,23.07,55.369999,44.950001,174.820007,90.769997,69.860001,1980-06-30
140.639999,845.609985,64.980003,42.119999,112.120003,87.290001,23.120001,56.360001,44.650002,173.830002,90.57,69.610001,1980-07-01
140.880005,846.820007,65.099998,42.32,111.830002,87.239998,23.030001,55.93,44.84,173.770004,90.489998,69.660004,1980-07-02
143.800003,856,65.290001,42.43,112.449997,88.599998,23.48,56.619999,44.689999,174.509995,90.760002,70.32,1980-07-03
144.119995,874.320007,65.470001,42.419998,112.43,88.269997,23.35,56.68,44.52,173.940002,90.599998,70.739998,1980-07-04
143.929993,876.340027,65.709999,42.599998,112.18,89.029999,23.870001,56.040001,44.68,173.860001,90.199997,71.589996,1980-07-05
143.660004,886.539978,65.860001,42.439999,111.860001,87.839996,23.59,55.73,44.610001,174.139999,89.849998,72.080002,1980-07-06
143.699997,891.51001,65.550003,42.41,111.860001,87.519997,23.59,55.560001,44.610001,174.5,89.68,71.830002,1980-07-07
144.770004,906.830017,65.730003,42.68,112.080002,87.309998,23.440001,55.040001,44.59,174.520004,89.910004,72.010002,1980-07-08
144.020004,909.280029,65.559998,42.57,111.940002,86.190002,23.17,54.98,44.490002,172.880005,89.970001,71.650002,1980-07-09
143.660004,898.280029,65.730003,42.669998,111.580002,86.480003,23.26,55.139999,44.18,172.449997,89.400002,71.43,1980-07-10
143.339996,894.880005,65.68,42.610001,111.610001,86.18,23.16,55.110001,44.290001,172.139999,89.230003,72.900002,1980-07-11
143.169998,907.039978,65.529999,42.689999,112.019997,85.879997,23.02,54.900002,44,171.199997,89.489998,73.059998,1980-07-12
141.630005,902.359985,65.480003,42.66,111.730003,85.730003,22.92,54.919998,44.169998,170.580002,89.800003,73.43,1980-07-13
141.800003,896.22998,65.230003,42.939999,113.610001,85.400002,22.65,55.57,44.18,170.660004,90.309998,73.440002,1980-07-14
141.050003,884.669983,64.949997,42.790001,112.68,84.400002,22.34,55.34,44,169.529999,90.029999,73.150002,1980-07-15
141.830002,901.98999,65.480003,43.07,113.32,85.860001,22.809999,56.240002,44.290001,171.100006,90.389999,73.489998,1980-07-16
141.199997,903.780029,65.389999,43.48,114.279999,85.160004,22.709999,56.110001,44.52,170.050003,90.800003,73.889999,1980-07-17
140.679993,899.200012,65.040001,43.23,113.620003,84.459999,22.74,55.860001,44.189999,161.690002,89.599998,74.07,1980-07-18
142.440002,902.059998,65.5,43.09,113.589996,85.550003,23.07,56.400002,44.529999,162.300003,89.330002,74.800003,1980-07-19
142.270004,898.530029,66.400002,43.07,113.43,84.519997,22.709999,55.849998,44.43,160.380005,88.620003,74.940002,1980-07-20
143.639999,907.409973,67.529999,43.279999,114.32,87.5,23.629999,55.470001,44.84,160.75,89.550003,74.779999,1980-07-21
144.529999,907.619995,67.919998,43.110001,114.160004,88.260002,23.98,55.450001,44.720001,160.389999,90,75.050003,1980-07-22
143.679993,909.289978,67.830002,43.240002,113.330002,88.43,23.889999,55.16,44.689999,160.059998,87.739998,75.43,1980-07-23
143.789993,918.380005,68.269997,43.009998,112.639999,87.610001,23.65,55.470001,44.77,160.320007,87.690002,75.440002,1980-07-24
143.649994,924.98999,68.459999,43.150002,113.279999,87,23.34,55.41,44.959999,160.289993,87.330002,75.18,1980-07-25
146.580002,948.22998,69.410004,43.220001,112.279999,87.059998,23.610001,54.990002,45.049999,158.839996,87.089996,75.230003,1980-07-26
147.509995,946.940002,69.300003,43.389999,112.290001,86.5,23.530001,55.07,45.130001,159.100006,86.220001,75.519997,1980-07-27
147.059998,941.030029,69.080002,43.32,111.790001,87,23.77,54.529999,44.889999,158.630005,86.43,75.760002,1980-07-28
146.529999,937.530029,68.809998,43.66,112.959999,87.099998,23.85,54.470001,45.470001,159.050003,86.449997,76.339996,1980-07-29
148.960007,934.150024,69,43.689999,113.220001,87,23.74,53.950001,45.580002,155.050003,86.5,76.5,1980-07-30
153.009995,949.039978,68.940002,43.889999,113.220001,87.099998,23.959999,54.299999,45.560001,153.029999,86.550003,76.120003,1980-07-31
153.990005,952.820007,69.040001,43.509998,112.720001,86.75,23.98,54.889999,45.48,152.110001,86.400002,76.720001,1980-08-01
153.259995,948.950012,69.309998,43.57,112.839996,87.43,24.15,54.560001,45.529999,151.25,86.489998,76.699997,1980-08-02
153.949997,947.619995,68.459999,43.669998,113.040001,87.160004,24.07,54.240002,45.16,150.649994,86.169998,76.129997,1980-08-03
156.100006,961.349976,68.379997,43.59,112.910004,86.919998,24,54.200001,45.080002,150.369995,86.190002,75.709999,1980-08-04
155.699997,957.969971,68.43,43.73,113.940002,87.339996,24.059999,53.77,45.32,151.509995,86.330002,76.290001,1980-08-05
155.470001,966.070007,69.410004,43.849998,113.790001,87.610001,23.99,52.779999,45.290001,153.679993,86.239998,75.110001,1980-08-06
150.25,944.76001,67.480003,43.93,113.739998,84.269997,22.57,51.799999,44.23,150.929993,86.260002,75.120003,1980-08-07
152.539993,958.48999,67.709999,43.799999,114.029999,83.959999,22.74,51.68,44.169998,150.779999,85.870003,77.540001,1980-08-08
153.059998,959.840027,67.690002,43.900002,113.690002,84.779999,23.049999,51.77,44.310001,151.979996,86.239998,78.769997,1980-08-09
153.990005,970.669983,68.449997,44.18,114.699997,84.699997,23.040001,51.57,44.630001,152.639999,86.209999,78.550003,1980-08-10
153.800003,971.539978,68.68,44.389999,115.050003,85.760002,23.389999,52.200001,44.560001,152.029999,86.080002,78.489998,1980-08-11
153.339996,980.349976,68.769997,45.029999,116.059998,85.709999,23.360001,52.009998,44.830002,152.509995,86.5,78.150002,1980-08-12
153.869995,993.380005,69.620003,45.41,117.529999,85.349998,23.25,52.349998,45.200001,153.199997,86.860001,78.309998,1980-08-13
153.610001,995.780029,69.959999,45.389999,117.910004,85.360001,23.24,52.59,45.259998,152.490005,87.25,78.129997,1980-08-14
153.669998,996.700012,70.410004,45.43,118.010002,83.900002,22.91,52.919998,45.419998,151.729996,87.400002,78.150002,1980-08-15
152.759995,994.619995,69.839996,45.470001,116.870003,82.150002,22.41,52.990002,45.389999,152.630005,88.089996,78.599998,1980-08-16
153.179993,995.950012,70.099998,45.790001,117.230003,83.059998,22.629999,52.299999,45.790001,152.669998,88.129997,79.809998,1980-08-17
155.449997,1006.72998,71.760002,45.889999,117.669998,82.639999,22.450001,52.98,45.66,152.050003,88.589996,79.620003,1980-08-18
153.929993,1011.340027,72.279999,45.990002,117.879997,82.790001,22.41,53.009998,45.919998,152.410004,88.739998,80.260002,1980-08-19
154.449997,1003,72.519997,45.98,117.699997,82.959999,22.23,52.48,45.610001,152.369995,88.800003,78.93,1980-08-20
155.369995,1010.070007,72.389999,45.509998,117.050003,83.910004,22.6,53.23,45.400002,150.979996,88.769997,79.150002,1980-08-21
154.990005,1010.27002,71.949997,45.130001,115.889999,84.949997,22.969999,53.200001,45.419998,152.100006,87.849998,78.93,1980-08-22
148.979996,978.309998,70.32,45.32,115.940002,86.959999,23.67,53.459999,45.029999,154.100006,88.160004,79.419998,1980-08-23
145.419998,964.909973,69.779999,45.330002,116.230003,86.980003,23.780001,54.029999,44.849998,155.179993,88.239998,79.239998,1980-08-24
146.589996,980.789978,70.650002,45.029999,116.32,87.269997,23.77,54.310001,44.98,154.25,88.059998,79.519997,1980-08-25
145.160004,976.469971,70.269997,45.299999,117.370003,87.089996,23.76,54.66,44.810001,153.809998,88.440002,79.900002,1980-08-26
144.289993,964.169983,69.900002,45.25,117.209999,86.57,23.540001,52.900002,44.68,154.220001,89.379997,78.910004,1980-08-27
142.270004,987.710022,70,45.310001,116.860001,86.18,23.43,51.099998,45.09,155.380005,89.660004,75.239998,1980-08-28
146.339996,995.169983,70.870003,45.380001,117.290001,88.07,23.91,52.02,45.73,154.839996,89.860001,75.5,1980-08-29
145.009995,992.590027,69.910004,45.610001,117.949997,87.519997,23.49,51.560001,45.84,154.949997,89.629997,75.540001,1980-08-30
145.869995,1002.22998,70.269997,45.220001,117.419998,87.120003,23.129999,52.59,46.330002,153.789993,89.400002,76.239998,1980-08-31
145.630005,1001.299988,70.260002,45.07,116.150002,87.019997,22.93,52.400002,50.299999,154.399994,89.029999,75.519997,1980-09-01
146.279999,1003.73999,71.209999,45.25,116.959999,86.860001,22.82,52.849998,50.950001,154.110001,89.419998,74.839996,1980-09-02
145.820007,993.97998,70.529999,45.43,117.120003,87.239998,22.889999,53.279999,50.860001,155.229996,89.360001,75.5,1980-09-03
143.729996,976.780029,69.209999,45.049999,115.940002,88.050003,23.27,52.950001,50.75,154.75,88.610001,76.010002,1980-09-04
145.830002,990.330017,69.800003,45.32,116.379997,89.82,23.879999,53.360001,50.869999,155.320007,88.370003,76.510002,1980-09-05
143.679993,975.929993,68.489998,44.830002,115.18,91.150002,24.32,53.169998,50.200001,154.130005,86.989998,75.93,1980-09-06
144.020004,968,68.93,44.849998,115.489998,91.400002,24.26,59,50.139999,153.830002,87.150002,75.68,1980-09-07
143.5,953.659973,68.169998,44.759998,115.440002,92.75,24.68,58.650002,49.360001,155.580002,87.739998,75.360001,1980-09-08
144.089996,971.400024,69.080002,44.82,115.300003,93.68,24.92,57.560001,49.459999,153.669998,87.669998,75.32,1980-09-09
142.729996,965.140015,68.57,44.400002,115.129997,93.379997,24.709999,57.16,48.849998,152.360001,87.370003,75.470001,1980-09-10
144.179993,978.76001,69.459999,44.389999,115.510002,93.849998,24.83,57.98,49.349998,152.940002,87.650002,75.330002,1980-09-11
145.059998,996.469971,69.980003,44.380001,114.269997,93.190002,24.889999,58.73,49.619999,153.419998,87.089996,73.230003,1980-09-12
145.529999,994.130005,69.989998,44.330002,113.739998,92.830002,24.6,58.18,49.880001,153.190002,86.769997,73.470001,1980-09-13
145.740005,1006.51001,71.150002,44.509998,114.769997,92.510002,24.35,58.220001,50.450001,153.699997,86.959999,73.940002,1980-09-14
147.770004,1000.630005,71.769997,44.43,114.019997,93.099998,24.620001,57.939999,50.349998,153.630005,86.699997,75.050003,1980-09-15
149.039993,1001.809998,72.779999,44.68,114.93,92.25,24.209999,58,50.560001,154.240005,87.099998,76.339996,1980-09-16
149.559998,1010.039978,73.349998,44.73,114.93,91.389999,24.02,57.790001,50.439999,153.009995,87.550003,76.370003,1980-09-17
150.080002,1024.449951,73.300003,44.669998,115.010002,91.07,23.9,57.650002,50.450001,154,88.639999,76.199997,1980-09-18
151.020004,1026.869995,73.860001,44.830002,115.339996,91.199997,24.059999,57.77,51,147.529999,88.349998,75.870003,1980-09-19
150.339996,1028.699951,74.220001,44.82,115.510002,91.199997,23.940001,59.099998,51.130001,147.660004,88.599998,76.019997,1980-09-20
150.270004,1025.670044,73.790001,45.029999,116.629997,90.889999,23.799999,59.950001,50.799999,147.080002,88.610001,76.150002,1980-09-21
152.089996,1038.949951,73.599998,44.84,116.129997,91.279999,23.91,58.950001,50.759998,145.990005,88.18,76.889999,1980-09-22
152.740005,1039.869995,74.190002,45.240002,116.449997,92.800003,24.48,59.389999,51.169998,146.190002,89.139999,78.519997,1980-09-23
153.460007,1052.800049,74.050003,45.740002,117.190002,91.93,24.209999,58.360001,51.169998,145.360001,89.300003,78.900002,1980-09-24
150.559998,1046,73.160004,46.119999,117.339996,91.550003,24.110001,58.150002,50.450001,145.070007,90.68,79.779999,1980-09-25
149.5,1020.039978,73.040001,46.009998,116.610001,91.279999,24.030001,58.669998,50.299999,144.289993,90.209999,79.809998,1980-09-26
148.729996,987.780029,72.699997,45.84,116.610001,91.800003,24.120001,59.049999,49.93,144.669998,90.82,79.989998,1980-09-27
150.050003,996.190002,72.580002,45.700001,115.919998,93.029999,24.450001,59.84,50.16,145.300003,91.099998,80.5,1980-09-28
157.139999,995.890015,72.260002,45.59,115.610001,93.110001,24.59,59.790001,49.77,144.449997,91.040001,80.529999,1980-09-29
155.570007,986.919983,72.150002,45.669998,116.300003,92.5,24.370001,60.139999,50.23,144.940002,90.860001,80.870003,1980-09-30
156.389999,987.580017,72.68,45.5,116.370003,93.660004,24.969999,59.759998,49.959999,145.160004,90.669998,80.480003,1980-10-01
158.809998,992.27002,72.400002,45.639999,116.959999,94.019997,24.959999,59.790001,49.639999,143.470001,91.440002,81.279999,1980-10-02
160.080002,989.840027,72.790001,45.599998,116.709999,93.68,24.9,59.459999,49.099998,142.110001,91.580002,81.589996,1980-10-03
161.059998,982.01001,72.470001,45.59,116.629997,93.529999,24.74,59.900002,49.060001,141.770004,91.919998,81.610001,1980-10-04
155.320007,956.919983,71.410004,45.740002,116.379997,92.190002,24.120001,59.07,48.099998,141.839996,91.739998,80.660004,1980-10-05
157.479996,967.98999,72.5,45.59,116.510002,91.419998,23.860001,58.970001,48.240002,141.839996,91.339996,80.400002,1980-10-06
159.850006,983.299988,73.589996,45.799999,117.839996,92.489998,24.42,59.779999,48.849998,142.320007,91.650002,80.699997,1980-10-07
161.600006,982.73999,73.220001,46.189999,118.970001,92.730003,24.469999,58.560001,48.830002,142.070007,92.199997,80.769997,1980-10-08
160.949997,978.179993,73.650002,46.200001,119.099998,92.089996,24.190001,58.540001,49.25,142.5,92.440002,80.980003,1980-10-09
157.860001,960.570007,72.400002,45.860001,118.389999,90.650002,23.639999,57.459999,48.549999,140.699997,92.07,79.699997,1980-10-10
157.5,958.469971,72.489998,45.669998,117.599998,90.739998,23.620001,54.950001,48.619999,139.699997,92.470001,79.309998,1980-10-11
157.210007,953.289978,72.150002,45.68,118.260002,90.629997,23.379999,53.610001,48.900002,140.330002,92.860001,79.709999,1980-10-12
159.779999,966.900024,73.160004,45.599998,117.919998,91.559998,23.83,54.130001,49.259998,141.009995,92.790001,80.019997,1980-10-13
159.979996,958,72.720001,45.540001,117.290001,91.669998,23.76,53.610001,49.07,142.139999,92.440002,79.959999,1980-10-14
159.270004,952.450012,72.690002,45.41,116.220001,91.519997,23.84,53.84,49.189999,142.940002,92.269997,78.339996,1980-10-15
159.860001,945.26001,72.82,45.57,115.849998,91.889999,23.77,53.900002,49.240002,143.740005,92.510002,78.629997,1980-10-16
161.470001,946.02002,72.830002,45.419998,115.540001,91.599998,23.719999,53.73,49.240002,142.509995,92.470001,78.029999,1980-10-17
